date,close,volume,tic,day,change,rsi,stochrsi,rate,middle,tp,boll,boll_ub,boll_lb,macd,macds,macdh,ppo,ppos,ppoh,kdjk,kdjd,kdjj,cr,cr-ma1,cr-ma2,cr-ma3,cci,tr,atr,um,dm,pdi,mdi,dx,adx,adxr,trix,tema,vr,dma,vwma,chop,log-ret,mfi,wt1,wt2,wr,supertrend,supertrend_lb,supertrend_ub,close_org
2017-01-13,-0.8069922656702804,-0.22960265624337015,AAPL,4,-0.11249355218759846,1.6598698581846725,0.7861960045222957,-0.11246926072003724,-0.7991284077388642,-0.7991284077388642,-0.8036538616184312,-0.8053065853066915,-0.7934727580197611,-0.10421523789238472,-0.12010482094809052,0.026386400410429497,-0.17097935140107925,-0.20424786080380575,0.06853222548694311,-2.39216187405497,-2.9505697612815687,-1.246385128725223,,-0.06543819415052353,-0.09075472118856084,-0.13330266995329448,0.4106879971595758,-0.45098351331990844,-0.5069778781779758,-0.34071230849122575,-0.3556955870464142,-1.2670107317249637,-1.5264684616136563,1.7173950926477295,2.847504164395126,3.6548142590068164,0.019531411851164766,-0.80617460649501,0.8254594442191807,-0.1164269510154262,-0.7987298870331856,2.1035016278599343,-0.09726926434115411,-0.2954949437979605,1.9062449742171252,2.2679557598524305,-2.4121807901086973,-0.7165384889890523,-0.8314722400165707,-0.7566160239927571,27.77003669738769
2017-01-13,-0.9404085070456322,-0.41226882709735907,TSLA,4,1.0998267428495119,2.6242082960286703,-0.2259510721380189,1.0998488885805318,-0.9499848163113016,-0.9499848163113016,-0.941749955113421,-0.926909761887601,-0.9514512959925134,-0.10376103956262897,-0.12125122215289534,0.031463694839046506,-0.11948306012654976,-0.17815543130271122,0.16040400936534951,1.2567675998495789,1.2009076817840008,1.2022231604877447,,-0.06430280823056775,-0.08941929004117427,-0.13330266995329448,1.0549243110616158,-0.7286850330998136,-0.8645390441117558,-0.20248354186805737,-0.3556955870464142,1.0513189395033387,-1.1440144340330323,1.7002138529324007,2.136305705492071,2.952486978585319,0.27372497217705016,-0.9419772025309114,0.4216927375855598,-0.1164269510154262,-0.9530722247679354,-1.2600050414105681,1.0962783080904295,-0.2954949437979605,1.4914235928802249,1.5022897569125924,1.3599377641795594,-0.9202654995655197,-0.9445539806111434,-0.9449405858397322,15.850000381469728
2017-01-17,-0.8044856670992055,0.23658051163274166,AAPL,1,0.20682998157097918,2.0137168489150397,0.9239117694273428,0.2068537078544239,-0.7982634013169384,-0.7982634013169384,-0.8031543816678832,-0.8046687619846628,-0.7931568758360763,-0.10244810931554939,-0.11901887932916397,0.028894867855266664,-0.16136281416659923,-0.1983313842174682,0.0823729062738413,-2.379750053096714,-2.7954604977937807,-1.459052076213997,,-0.06430280823056775,-0.08941929004117427,-0.13330266995329448,0.48603348110018235,-0.41408700606297905,-0.5021169849565369,-0.3145770069061723,-0.30487158107872925,-1.2407393281854506,-1.5376863967041539,1.9557975830429932,2.7476693224677073,3.473977769622382,0.02061051228669667,-0.8048295918199163,1.4658520303306428,-0.1164269510154262,-0.7982078354514682,2.2004598817510153,0.22138191657134135,-0.2954949437979605,1.785365110301911,2.0674386732241055,-1.9622515616993579,-0.7165384889890523,-0.8314722400165707,-0.7566160239927571,27.99398803710937
2017-01-17,-0.9420277144307159,-0.7220047438055941,TSLA,1,-0.35189629156323043,1.90147323089974,-1.3939481217092393,-0.3518715763667189,-0.9488088097601679,-0.9488088097601679,-0.9412323696541728,-0.926270664477658,-0.9510957714202529,-0.10191652080353474,-0.11978085183968033,0.033034541280450275,-0.10159065393784955,-0.16377696165202685,0.17545094856274077,1.1937843602699623,1.215647177575525,1.0245326717946814,,-0.06444673781406834,-0.0883255788484063,-0.13330266995329448,1.0956205561784118,-0.7608813307701354,-0.8659443745660896,-0.31957163379157405,-0.3556955870464142,1.0634140810334716,-1.215820176117261,1.8673503198103716,2.2158000148378303,2.8048194781079365,0.27430704266040484,-0.9414388322373299,-0.03999372531515881,-0.1164269510154262,-0.9524255772994026,-1.2339725438539848,-0.3382318924325045,-0.2954949437979605,1.5976030531182581,1.4657745509746607,1.0346006181395664,-0.9202654995655197,-0.9414595925044111,-0.9449405858397322,15.70533275604248
2017-01-18,-0.8045117332479538,-0.3638894273883172,AAPL,2,-0.05796658580107008,1.9984742694110873,0.9179794214054477,-0.057942390843073815,-0.7966370278574012,-0.7966370278574012,-0.80274809232978,-0.8042513198423578,-0.7927691017806745,-0.10136769472563374,-0.11794286532320561,0.02914721573705082,-0.15552944887184372,-0.19248481262734676,0.08359790019950297,-2.3570816872125078,-2.684166580374281,-1.5778655995887203,,-0.06444673781406834,-0.0883255788484063,-0.13330266995329448,0.6699342791497581,-0.4428374953546293,-0.502461912129043,-0.34593923587519004,-0.3556955870464142,-1.2697569604882457,-1.5460153488220525,2.0380518653233963,2.7101650408461313,3.336898295621861,0.020557033878619964,-0.8043409776538063,0.7269562088992492,-0.1129488924447336,-0.7977893394301869,2.28617956888801,-0.042635660136512384,-0.2954949437979605,1.7575849056086819,1.9015371560264593,-1.915014305879999,-0.7165384889890523,-0.8295127416455603,-0.7566160239927571,27.99165916442871
2017-01-18,-0.9399533421337054,-0.9001212638509601,TSLA,2,0.3282557112409279,2.073224452390803,-1.037396972053254,0.32827922260788045,-0.9478769677328134,-0.9478769677328134,-0.9406197999467455,-0.9252379993169636,-0.9510315423729724,-0.0989097736780567,-0.11796213855947081,0.03739284946407028,-0.07247968883804343,-0.14607736216471726,0.21801813099958628,1.207769977701802,1.2303399788154619,1.0358284278235692,,-0.06490007514589353,-0.08823752405258499,-0.12892889761946294,1.0293386010053835,-0.7784862445325942,-0.8697083435068202,-0.3685903623144219,-0.3556955870464142,0.7095468318471484,-1.2643876514772243,1.8673503198103716,2.2706296688502947,2.721025356615578,0.286233404316817,-0.9399086504070495,0.21280753651095313,-0.11070061557053205,-0.9519133317822621,-1.1248194651057408,0.3417375986150847,-0.2954949437979605,1.6337131317409062,1.5048143951077633,1.246306611817301,-0.9202654995655197,-0.9403980806091655,-0.9449405858397322,15.890666961669922
2017-01-19,-0.8050601257369354,-0.25840918108024946,AAPL,3,-0.11214944917520253,1.6728895278908302,0.7912632053728488,-0.11212515831668367,-0.7975208888203208,-0.7975208888203208,-0.8024553411845174,-0.8040839304028499,-0.7923175445992193,-0.1012638596985236,-0.1170939002444102,0.026853218874210882,-0.15503825308273395,-0.18788899292747113,0.0706675342162631,-2.5787993038725396,-2.687120056476054,-2.117421789522232,,-0.06490007514589353,-0.08823752405258499,-0.12892889761946294,0.47056144448737747,-0.4609562789188541,-0.5053026908064656,-0.3685903623144219,-0.3264073104992687,-1.328580989758725,-1.498625532771426,1.057765414128883,2.314132366643208,3.1122625457499726,0.016404519274376774,-0.8046048304064097,0.2143126620080342,-0.10893328207365115,-0.7974753250561929,2.432292640266736,-0.09692420054293491,-0.2954949437979605,1.627298997267906,1.7804218780490564,-1.990418021549128,-0.7165384889890523,-0.8295127416455603,-0.7566160239927571,27.942663192749023
2017-01-19,-0.9359239980064732,-0.06814813020829785,TSLA,3,0.6810104949552127,2.31770970475643,-0.529851831773518,0.6810333819666771,-0.9430084864477492,-0.9430084864477492,-0.9397726359375558,-0.9232338696189804,-0.9516860155801843,-0.09320726584740457,-0.11525589754312583,0.04796923805736027,-0.017570750344913545,-0.11990692231734185,0.3212225286066648,1.1330817213249127,1.214146465595043,0.8778959067984029,,-0.06541480739783223,-0.08847009142334988,-0.1270646252288694,1.385429389396518,-0.7038447152302562,-0.8622835209478013,-0.1602018601361381,-0.3556955870464142,1.8637791200545553,-1.3389594492988142,2.3072241518020147,2.474820956255696,2.729191075386292,0.322030007961526,-0.9365619339209094,0.7314425051546365,-0.1083344196396974,-0.9504729653368928,-1.3424545672686328,0.688879145925071,-0.2954949437979605,1.7708716851950375,1.6334110319895858,1.0800943726558334,-0.9337731316521983,-0.9358688339955247,-0.9449405858397322,16.250667572021484
2017-01-20,-0.8044856670992055,0.1334737527966593,AAPL,4,0.004432099845678984,1.7620592235682548,0.8259676769898597,0.004456184361624189,-0.7966563528708736,-0.7966563528708736,-0.8021633197174739,-0.8038652356613313,-0.7919338597725162,-0.10082187027523777,-0.11633676691526575,0.025970934966515608,-0.15269623726244186,-0.18380310259553512,0.06563732360495377,-3.5216763551072963,-3.0171749171562503,-3.9142733524558517,,-0.06541480739783223,-0.08847009142334988,-0.1270646252288694,0.5694240916558113,-0.43581512555608504,-0.504301965593127,-0.3372274686801722,-0.3556955870464142,-1.3286670499076936,-1.5128101620436825,1.291106783612548,2.123543094241446,2.892890661649786,0.010948827853837625,-0.804381353576625,0.6038955969363687,-0.10547584101779435,-0.7970615538806016,2.5761001422262333,0.019772693791242833,-0.2954949437979605,1.5570542915709749,1.6923512711298538,-1.91143022238452,-0.7165384889890523,-0.829234141446918,-0.7566160239927571,27.99398803710937
2017-01-20,-0.9352002300777149,-0.8087433956414753,TSLA,4,0.07405988515728965,2.353291813834554,-0.45598428201842095,0.07408384643609706,-0.942871457774204,-0.942871457774204,-0.9389999794169658,-0.921644990464482,-0.9519745182479362,-0.08857848590183817,-0.11211254490764797,0.05361058064811549,0.026308914562205774,-0.08973419231964634,0.37428845660263776,1.111165744616509,1.1957248515888699,0.852980644500904,,-0.06603718157395404,-0.08878947451514115,-0.12524897056305706,1.068093032614173,-0.7922330810925412,-0.8679466112357436,-0.3685903623144219,-0.3556955870464142,1.5059558347000699,-1.3643027943598847,2.3072241518020142,2.6181578329702697,2.7813136610408584,0.365311618604357,-0.9348105509568114,1.013441004781997,-0.10501006645390802,-0.9498149591643741,-1.2770370763286643,0.08927023276461236,-0.2954949437979605,1.7813499304669738,1.7065343705610259,1.1368843790430234,-0.9330420507574355,-0.935041866916642,-0.9321173070312214,16.315332412719727
2017-01-23,-0.80427675364167,-0.4569704407943858,AAPL,0,-0.033593402062847506,1.794215132898182,0.8384826220525485,-0.03356925024397148,-0.7962128684045605,-0.7962128684045605,-0.8018980527460107,-0.8036730033296073,-0.7915770348812131,-0.10046940732626006,-0.11566776034446616,0.025064522253633377,-0.1508425206571264,-0.18020465842755987,0.06049835059498167,-4.177104364161887,-3.465275873913614,-4.82057254492917,,-0.06603718157395404,-0.08878947451514115,-0.12524897056305706,0.599803844779017,-0.4288196653544087,-0.5025538079955543,-0.33722746868017095,-0.3556955870464142,-1.3293848708712261,-1.5245505244467699,1.494219461649288,2.0647779056675795,2.719193790275833,0.0045420105875439605,-0.8041801026710413,0.8674212115237121,-0.10371749098119488,-0.7967960778769291,2.618498738587114,-0.018244449538546637,-0.2954949437979605,1.4985269383858884,1.6200068096545241,-1.8292917230358439,-0.7165384889890523,-0.8289233668587801,-0.7566160239927571,28.01265335083008
2017-01-23,-0.9320737439053258,-0.3766035392297012,TSLA,0,0.5011631605715138,2.4871770018284054,-0.17804205088500696,0.5011863659023191,-0.9399887303310894,-0.9399887303310894,-0.9381137763506688,-0.919610700365666,-0.9525788908215393,-0.08241359453588779,-0.10828161259865984,0.06222970667749773,0.08421934642239641,-0.05327730837782594,0.45500638710636654,1.1602099067436138,1.200509305924174,0.9658555398883842,,-0.06606763478211734,-0.0887944032671399,-0.12376195879604344,1.1283098938849594,-0.7540076537440381,-0.8678241434321735,-0.2549871102019587,-0.3556955870464142,1.9512124847640167,-1.3989569281480212,2.4381267685226713,2.768076099816056,2.8663608977329704,0.4205939550716475,-0.9321083240638068,1.4335176889663312,-0.10150656144693092,-0.948732057337875,-1.2499655907921023,0.5123565139825536,-0.2954949437979605,1.80754820322362,1.759485373289409,1.2591948041805028,-0.9303661224302651,-0.9320149725635379,-0.9321173070312214,16.594667434692383
